Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Returned;Person_Region
2315;CA-2015-120551;4/13/2019;4/20/2019;Standard Class;SS-20590;Sonia Sunley;Consumer;United States;Norfolk;Nebraska;68701;Central;OFF-BI-10002071;Office Supplies;Binders;Fellowes Black Plastic Comb Bindings;17,43;3;0;8,0178;;Kelly Williams
2316;CA-2015-106257;4/13/2019;4/17/2019;Second Class;EB-14110;Eugene Barchas;Consumer;United States;Los Angeles;California;90045;West;FUR-TA-10002530;Furniture;Tables;"Iceberg OfficeWorks 42"" Round Tables";241,568;2;0,2;-15,098;;Anna Andreadi
2317;CA-2015-106257;4/13/2019;4/17/2019;Second Class;EB-14110;Eugene Barchas;Consumer;United States;Los Angeles;California;90045;West;TEC-PH-10001494;Technology;Phones;Polycom CX600 IP Phone VoIP phone;479,92;2;0,2;41,993;;Anna Andreadi
2318;CA-2015-133837;4/13/2019;4/18/2019;Standard Class;TH-21100;Thea Hendricks;Consumer;United States;Glendale;Arizona;85301;West;OFF-ST-10000344;Office Supplies;Storage;Neat Ideas Personal Hanging Folder Files, Black;10,744;1;0,2;0,8058;;Anna Andreadi
2319;US-2015-168704;4/13/2019;4/17/2019;Standard Class;FP-14320;Frank Preis;Consumer;United States;Huntsville;Texas;77340;Central;FUR-TA-10000688;Furniture;Tables;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;609,98;4;0,3;-113,282;;Kelly Williams
2320;US-2015-168704;4/13/2019;4/17/2019;Standard Class;FP-14320;Frank Preis;Consumer;United States;Huntsville;Texas;77340;Central;FUR-TA-10002530;Furniture;Tables;"Iceberg OfficeWorks 42"" Round Tables";211,372;2;0,3;-45,294;;Kelly Williams
2321;US-2015-168704;4/13/2019;4/17/2019;Standard Class;FP-14320;Frank Preis;Consumer;United States;Huntsville;Texas;77340;Central;TEC-PH-10001061;Technology;Phones;Apple iPhone 5C;239,976;3;0,2;17,9982;;Kelly Williams
2322;CA-2015-116841;4/14/2019;4/18/2019;Standard Class;TP-21130;Theone Pippenger;Consumer;United States;Springfield;Oregon;97477;West;OFF-AP-10002403;Office Supplies;Appliances;Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors;35,208;1;0,2;2,6406;;Anna Andreadi
2323;CA-2015-161263;4/16/2019;4/21/2019;Standard Class;TS-21160;Theresa Swint;Corporate;United States;Toledo;Ohio;43615;East;OFF-AP-10002350;Office Supplies;Appliances;Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector;45,216;3;0,2;4,5216;;Chuck Magee
2324;CA-2015-161263;4/16/2019;4/21/2019;Standard Class;TS-21160;Theresa Swint;Corporate;United States;Toledo;Ohio;43615;East;OFF-FA-10004838;Office Supplies;Fasteners;Super Bands, 12/Pack;10,416;7;0,2;-2,2134;;Chuck Magee
2325;CA-2015-161263;4/16/2019;4/21/2019;Standard Class;TS-21160;Theresa Swint;Corporate;United States;Toledo;Ohio;43615;East;OFF-AR-10004757;Office Supplies;Art;Crayola Colored Pencils;7,872;3;0,2;1,2792;;Chuck Magee
2326;CA-2015-161263;4/16/2019;4/21/2019;Standard Class;TS-21160;Theresa Swint;Corporate;United States;Toledo;Ohio;43615;East;TEC-PH-10002115;Technology;Phones;Plantronics 81402;118,782;3;0,4;-27,7158;;Chuck Magee
2327;CA-2015-161263;4/16/2019;4/21/2019;Standard Class;TS-21160;Theresa Swint;Corporate;United States;Toledo;Ohio;43615;East;OFF-FA-10003059;Office Supplies;Fasteners;Assorted Color Push Pins;1,448;1;0,2;0,2353;;Chuck Magee
2328;CA-2015-161263;4/16/2019;4/21/2019;Standard Class;TS-21160;Theresa Swint;Corporate;United States;Toledo;Ohio;43615;East;OFF-BI-10004330;Office Supplies;Binders;GBC Velobind Prepunched Cover Sets, Regency Series;55,47;5;0,7;-46,225;;Chuck Magee
2329;CA-2015-106215;4/16/2019;4/21/2019;Standard Class;BN-11470;Brad Norvell;Corporate;United States;Philadelphia;Pennsylvania;19143;East;OFF-FA-10001229;Office Supplies;Fasteners;Staples;12,576;4;0,2;4,0872;;Chuck Magee
2330;CA-2015-146675;4/16/2019;4/20/2019;Standard Class;SB-20185;Sarah Brown;Consumer;United States;Evanston;Illinois;60201;Central;TEC-CO-10001766;Technology;Copiers;Canon PC940 Copier;1439,968;4;0,2;485,9892;;Kelly Williams
2331;CA-2015-146675;4/16/2019;4/20/2019;Standard Class;SB-20185;Sarah Brown;Consumer;United States;Evanston;Illinois;60201;Central;TEC-AC-10004396;Technology;Accessories;Logitech Keyboard K120;43,56;3;0,2;-4,9005;;Kelly Williams
2332;CA-2015-137974;4/16/2019;4/18/2019;First Class;LL-16840;Lauren Leatherbury;Consumer;United States;Waynesboro;Virginia;22980;South;TEC-PH-10002033;Technology;Phones;Konftel 250 Conference phone - Charcoal black;569,64;2;0;148,1064;;Cassandra Brandow
2333;CA-2015-137974;4/16/2019;4/18/2019;First Class;LL-16840;Lauren Leatherbury;Consumer;United States;Waynesboro;Virginia;22980;South;OFF-BI-10001036;Office Supplies;Binders;Cardinal EasyOpen D-Ring Binders;9,14;1;0;4,57;;Cassandra Brandow
2334;CA-2015-137974;4/16/2019;4/18/2019;First Class;LL-16840;Lauren Leatherbury;Consumer;United States;Waynesboro;Virginia;22980;South;FUR-FU-10001468;Furniture;Furnishings;Tenex Antistatic Computer Chair Mats;1196,86;7;0;119,686;;Cassandra Brandow
2335;CA-2015-137974;4/16/2019;4/18/2019;First Class;LL-16840;Lauren Leatherbury;Consumer;United States;Waynesboro;Virginia;22980;South;FUR-BO-10001519;Furniture;Bookcases;O'Sullivan 3-Shelf Heavy-Duty Bookcases;523,26;9;0;125,5824;;Cassandra Brandow
2336;CA-2015-142734;4/16/2019;4/21/2019;Standard Class;DM-13345;Denise Monton;Corporate;United States;New York City;New York;10024;East;FUR-CH-10003968;Furniture;Chairs;Novimex Turbo Task Chair;127,764;2;0,1;2,8392;;Chuck Magee
2337;CA-2015-155306;4/17/2019;4/21/2019;Standard Class;GA-14515;George Ashbrook;Consumer;United States;San Francisco;California;94122;West;OFF-AR-10003251;Office Supplies;Art;Prang Drawing Pencil Set;5,56;2;0;2,224;;Anna Andreadi
2338;CA-2015-155306;4/17/2019;4/21/2019;Standard Class;GA-14515;George Ashbrook;Consumer;United States;San Francisco;California;94122;West;TEC-AC-10003174;Technology;Accessories;Plantronics S12 Corded Telephone Headset System;323,37;3;0;129,348;;Anna Andreadi
2339;CA-2015-155306;4/17/2019;4/21/2019;Standard Class;GA-14515;George Ashbrook;Consumer;United States;San Francisco;California;94122;West;TEC-PH-10002310;Technology;Phones;Plantronics Calisto P620-M USB Wireless Speakerphone System;783,96;5;0,2;68,5965;;Anna Andreadi
2340;CA-2015-155306;4/17/2019;4/21/2019;Standard Class;GA-14515;George Ashbrook;Consumer;United States;San Francisco;California;94122;West;OFF-AP-10002651;Office Supplies;Appliances;Hoover Upright Vacuum With Dirt Cup;1447,65;5;0;419,8185;;Anna Andreadi
2341;CA-2015-155306;4/17/2019;4/21/2019;Standard Class;GA-14515;George Ashbrook;Consumer;United States;San Francisco;California;94122;West;OFF-PA-10001184;Office Supplies;Paper;Xerox 1903;11,96;2;0;5,8604;;Anna Andreadi
2342;CA-2015-148712;4/17/2019;4/23/2019;Standard Class;JM-15535;Jessica Myrick;Consumer;United States;New York City;New York;10035;East;TEC-AC-10003198;Technology;Accessories;Enermax Acrylux Wireless Keyboard;99,6;1;0;36,852;;Chuck Magee
2343;CA-2015-148712;4/17/2019;4/23/2019;Standard Class;JM-15535;Jessica Myrick;Consumer;United States;New York City;New York;10035;East;OFF-BI-10001900;Office Supplies;Binders;DXL Angle-View Binders with Locking Rings, Black;62,296;13;0,2;21,0249;;Chuck Magee
2344;CA-2015-148712;4/17/2019;4/23/2019;Standard Class;JM-15535;Jessica Myrick;Consumer;United States;New York City;New York;10035;East;OFF-AR-10000614;Office Supplies;Art;Barrel Sharpener;10,71;3;0;2,7846;;Chuck Magee
2345;CA-2015-115742;4/18/2019;4/22/2019;Standard Class;DP-13000;Darren Powers;Consumer;United States;New Albany;Indiana;47150;Central;OFF-BI-10004410;Office Supplies;Binders;C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack;38,22;6;0;17,9634;;Kelly Williams
2346;CA-2015-115742;4/18/2019;4/22/2019;Standard Class;DP-13000;Darren Powers;Consumer;United States;New Albany;Indiana;47150;Central;OFF-LA-10002762;Office Supplies;Labels;Avery 485;75,18;6;0;35,3346;;Kelly Williams
2347;CA-2015-115742;4/18/2019;4/22/2019;Standard Class;DP-13000;Darren Powers;Consumer;United States;New Albany;Indiana;47150;Central;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;6,16;2;0;2,9568;;Kelly Williams
2348;CA-2015-115742;4/18/2019;4/22/2019;Standard Class;DP-13000;Darren Powers;Consumer;United States;New Albany;Indiana;47150;Central;FUR-CH-10003061;Furniture;Chairs;Global Leather Task Chair, Black;89,99;1;0;17,0981;;Kelly Williams
2349;CA-2015-102722;4/18/2019;4/19/2019;First Class;KW-16570;Kelly Williams;Consumer;United States;Monroe;Louisiana;71203;South;TEC-AC-10003116;Technology;Accessories;Memorex Froggy Flash Drive 8 GB;106,5;6;0;41,535;;Cassandra Brandow
2350;US-2015-134271;4/18/2019;4/23/2019;Second Class;RF-19735;Roland Fjeld;Consumer;United States;New York City;New York;10024;East;OFF-LA-10004093;Office Supplies;Labels;Avery 486;21,93;3;0;10,3071;;Chuck Magee
2351;CA-2015-142601;4/18/2019;4/20/2019;Second Class;DE-13255;Deanra Eno;Home Office;United States;Los Angeles;California;90004;West;OFF-ST-10002756;Office Supplies;Storage;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";947,17;7;0;9,4717;Yes;Anna Andreadi
2352;CA-2015-142601;4/18/2019;4/20/2019;Second Class;DE-13255;Deanra Eno;Home Office;United States;Los Angeles;California;90004;West;OFF-PA-10000483;Office Supplies;Paper;Xerox 19;61,96;2;0;27,882;Yes;Anna Andreadi
2353;US-2015-113593;4/18/2019;4/20/2019;First Class;NC-18415;Nathan Cano;Consumer;United States;Santa Maria;California;93454;West;OFF-ST-10000532;Office Supplies;Storage;Advantus Rolling Drawer Organizers;115,44;3;0;30,0144;;Anna Andreadi
2354;US-2015-163433;4/18/2019;4/22/2019;Second Class;MP-17965;Michael Paige;Corporate;United States;Mcallen;Texas;78501;Central;TEC-AC-10003590;Technology;Accessories;TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem;41,424;2;0,2;8,2848;;Kelly Williams
2355;US-2015-163433;4/18/2019;4/22/2019;Second Class;MP-17965;Michael Paige;Corporate;United States;Mcallen;Texas;78501;Central;TEC-PH-10003357;Technology;Phones;Grandstream GXP2100 Mainstream Business Phone;244,768;4;0,2;24,4768;;Kelly Williams
2356;US-2015-163433;4/18/2019;4/22/2019;Second Class;MP-17965;Michael Paige;Corporate;United States;Mcallen;Texas;78501;Central;OFF-AR-10003373;Office Supplies;Art;Boston School Pro Electric Pencil Sharpener, 1670;74,352;3;0,2;6,5058;;Kelly Williams
2357;US-2015-163433;4/18/2019;4/22/2019;Second Class;MP-17965;Michael Paige;Corporate;United States;Mcallen;Texas;78501;Central;OFF-BI-10003676;Office Supplies;Binders;GBC Standard Recycled Report Covers, Clear Plastic Sheets;4,312;2;0,8;-6,8992;;Kelly Williams
2358;US-2015-163433;4/18/2019;4/22/2019;Second Class;MP-17965;Michael Paige;Corporate;United States;Mcallen;Texas;78501;Central;FUR-CH-10000225;Furniture;Chairs;Global Geo Office Task Chair, Gray;56,686;1;0,3;-20,245;;Kelly Williams
2359;US-2015-163433;4/18/2019;4/22/2019;Second Class;MP-17965;Michael Paige;Corporate;United States;Mcallen;Texas;78501;Central;TEC-PH-10001870;Technology;Phones;Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5;97,968;2;0,2;6,123;;Kelly Williams
2360;US-2015-163433;4/18/2019;4/22/2019;Second Class;MP-17965;Michael Paige;Corporate;United States;Mcallen;Texas;78501;Central;OFF-AR-10003481;Office Supplies;Art;Newell 348;7,872;3;0,2;0,8856;;Kelly Williams
2361;US-2015-163433;4/18/2019;4/22/2019;Second Class;MP-17965;Michael Paige;Corporate;United States;Mcallen;Texas;78501;Central;OFF-PA-10003936;Office Supplies;Paper;Xerox 1994;15,552;3;0,2;5,4432;;Kelly Williams
2362;US-2015-163433;4/18/2019;4/22/2019;Second Class;MP-17965;Michael Paige;Corporate;United States;Mcallen;Texas;78501;Central;OFF-BI-10000320;Office Supplies;Binders;GBC Plastic Binding Combs;1,476;1;0,8;-2,2878;;Kelly Williams
2363;US-2015-155369;4/19/2019;4/25/2019;Standard Class;PG-18820;Patrick Gardner;Consumer;United States;Carrollton;Texas;75007;Central;OFF-AP-10002578;Office Supplies;Appliances;Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote;19,568;2;0,8;-52,8336;;Kelly Williams
2364;US-2015-155369;4/19/2019;4/25/2019;Standard Class;PG-18820;Patrick Gardner;Consumer;United States;Carrollton;Texas;75007;Central;OFF-BI-10003925;Office Supplies;Binders;Fellowes PB300 Plastic Comb Binding Machine;310,392;4;0,8;-512,1468;;Kelly Williams
2365;CA-2015-149342;4/20/2019;4/25/2019;Standard Class;TS-21160;Theresa Swint;Corporate;United States;Columbus;Georgia;31907;South;TEC-PH-10001557;Technology;Phones;Pyle PMP37LED;287,97;3;0;77,7519;Yes;Cassandra Brandow
2366;CA-2015-149342;4/20/2019;4/25/2019;Standard Class;TS-21160;Theresa Swint;Corporate;United States;Columbus;Georgia;31907;South;FUR-FU-10002937;Furniture;Furnishings;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";595,38;6;0;297,69;Yes;Cassandra Brandow
2367;CA-2015-149342;4/20/2019;4/25/2019;Standard Class;TS-21160;Theresa Swint;Corporate;United States;Columbus;Georgia;31907;South;OFF-PA-10001166;Office Supplies;Paper;Xerox 2;12,96;2;0;6,2208;Yes;Cassandra Brandow
2368;CA-2015-142433;4/20/2019;4/25/2019;Standard Class;ES-14020;Erica Smith;Consumer;United States;Houston;Texas;77036;Central;OFF-PA-10002377;Office Supplies;Paper;Xerox 1916;117,456;3;0,2;44,046;;Kelly Williams
2369;CA-2015-109169;4/20/2019;4/24/2019;Standard Class;OT-18730;Olvera Toch;Consumer;United States;Detroit;Michigan;48234;Central;OFF-EN-10003296;Office Supplies;Envelopes;Tyvek Side-Opening Peel & Seel Expanding Envelopes;180,96;2;0;81,432;;Kelly Williams
2370;CA-2015-107678;4/21/2019;4/28/2019;Standard Class;JK-16090;Juliana Krohn;Consumer;United States;Louisville;Kentucky;40214;South;FUR-CH-10001891;Furniture;Chairs;Global Deluxe Office Fabric Chairs;191,96;2;0;51,8292;Yes;Cassandra Brandow
2371;CA-2015-107678;4/21/2019;4/28/2019;Standard Class;JK-16090;Juliana Krohn;Consumer;United States;Louisville;Kentucky;40214;South;OFF-BI-10002215;Office Supplies;Binders;"Wilson Jones Hanging View Binder, White, 1""";21,3;3;0;9,798;Yes;Cassandra Brandow
2372;CA-2015-107678;4/21/2019;4/28/2019;Standard Class;JK-16090;Juliana Krohn;Consumer;United States;Louisville;Kentucky;40214;South;TEC-PH-10002103;Technology;Phones;Jabra SPEAK 410;469,95;5;0;131,586;Yes;Cassandra Brandow
2373;CA-2015-107678;4/21/2019;4/28/2019;Standard Class;JK-16090;Juliana Krohn;Consumer;United States;Louisville;Kentucky;40214;South;FUR-FU-10003394;Furniture;Furnishings;"Tenex ""The Solids"" Textured Chair Mats";209,88;3;0;35,6796;Yes;Cassandra Brandow
2374;CA-2015-151253;4/22/2019;4/26/2019;Standard Class;AZ-10750;Annie Zypern;Consumer;United States;Los Angeles;California;90008;West;TEC-PH-10002923;Technology;Phones;Logitech B530 USB Headset - headset - Full size, Binaural;88,776;3;0,2;7,7679;;Anna Andreadi
2375;CA-2015-151253;4/22/2019;4/26/2019;Standard Class;AZ-10750;Annie Zypern;Consumer;United States;Los Angeles;California;90008;West;OFF-AR-10004691;Office Supplies;Art;Boston 1730 StandUp Electric Pencil Sharpener;64,14;3;0;16,6764;;Anna Andreadi
2376;CA-2015-118227;4/24/2019;4/28/2019;Standard Class;DB-13270;Deborah Brumfield;Home Office;United States;New York City;New York;10009;East;OFF-AR-10001044;Office Supplies;Art;BOSTON Ranger #55 Pencil Sharpener, Black;25,99;1;0;7,5371;;Chuck Magee
2377;CA-2015-143602;4/25/2019;4/28/2019;Second Class;JS-15595;Jill Stevenson;Corporate;United States;Los Angeles;California;90045;West;OFF-BI-10002071;Office Supplies;Binders;Fellowes Black Plastic Comb Bindings;13,944;3;0,2;4,5318;Yes;Anna Andreadi
2378;CA-2015-112557;4/25/2019;4/28/2019;First Class;JL-15850;John Lucas;Consumer;United States;New York City;New York;10035;East;OFF-AP-10002311;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;206,43;3;0;90,8292;;Chuck Magee
2379;CA-2015-153878;4/25/2019;4/30/2019;Standard Class;TS-21655;Trudy Schmidt;Consumer;United States;Milwaukee;Wisconsin;53209;Central;OFF-AR-10000658;Office Supplies;Art;Newell 324;57,75;5;0;16,17;;Kelly Williams
2380;CA-2015-153878;4/25/2019;4/30/2019;Standard Class;TS-21655;Trudy Schmidt;Consumer;United States;Milwaukee;Wisconsin;53209;Central;OFF-AP-10001205;Office Supplies;Appliances;Belkin 5 Outlet SurgeMaster Power Centers;272,4;5;0;76,272;;Kelly Williams
2381;CA-2015-130365;4/25/2019;4/29/2019;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Aurora;Illinois;60505;Central;OFF-ST-10002574;Office Supplies;Storage;SAFCO Commercial Wire Shelving, Black;221,024;2;0,2;-55,256;;Kelly Williams
2382;CA-2015-130365;4/25/2019;4/29/2019;Standard Class;ZC-21910;Zuschuss Carroll;Consumer;United States;Aurora;Illinois;60505;Central;FUR-CH-10003535;Furniture;Chairs;Global Armless Task Chair, Royal Blue;128,058;3;0,3;-23,7822;;Kelly Williams
2383;CA-2015-115420;4/25/2019;5/2/2019;Standard Class;LS-16945;Linda Southworth;Corporate;United States;Los Angeles;California;90004;West;OFF-EN-10003862;Office Supplies;Envelopes;Laser & Ink Jet Business Envelopes;21,34;2;0;9,8164;;Anna Andreadi
2384;US-2015-134026;4/26/2019;5/2/2019;Standard Class;JE-15745;Joel Eaton;Consumer;United States;Memphis;Tennessee;38109;South;FUR-CH-10000513;Furniture;Chairs;High-Back Leather Manager's Chair;831,936;8;0,2;-114,3912;;Cassandra Brandow
2385;US-2015-134026;4/26/2019;5/2/2019;Standard Class;JE-15745;Joel Eaton;Consumer;United States;Memphis;Tennessee;38109;South;FUR-FU-10003708;Furniture;Furnishings;"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""";97,04;2;0,2;1,213;;Cassandra Brandow
2386;US-2015-134026;4/26/2019;5/2/2019;Standard Class;JE-15745;Joel Eaton;Consumer;United States;Memphis;Tennessee;38109;South;OFF-ST-10004123;Office Supplies;Storage;Safco Industrial Wire Shelving System;72,784;1;0,2;-18,196;;Cassandra Brandow
2387;US-2015-114839;4/26/2019;4/30/2019;Standard Class;PW-19240;Pierre Wener;Consumer;United States;Houston;Texas;77036;Central;FUR-CH-10004086;Furniture;Chairs;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;408,422;2;0,3;-5,8346;;Kelly Williams
2388;CA-2015-137302;4/26/2019;5/1/2019;Standard Class;BW-11110;Bart Watters;Corporate;United States;San Diego;California;92105;West;FUR-CH-10002017;Furniture;Chairs;SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair;63,936;3;0,2;6,3936;;Anna Andreadi
2389;CA-2015-137302;4/26/2019;5/1/2019;Standard Class;BW-11110;Bart Watters;Corporate;United States;San Diego;California;92105;West;OFF-AR-10000588;Office Supplies;Art;Newell 345;59,52;3;0;15,4752;;Anna Andreadi
2390;CA-2015-137302;4/26/2019;5/1/2019;Standard Class;BW-11110;Bart Watters;Corporate;United States;San Diego;California;92105;West;TEC-PH-10003174;Technology;Phones;RCA ViSYS 25825 Wireless digital phone;311,976;3;0,2;38,997;;Anna Andreadi
2391;CA-2015-137302;4/26/2019;5/1/2019;Standard Class;BW-11110;Bart Watters;Corporate;United States;San Diego;California;92105;West;OFF-BI-10001524;Office Supplies;Binders;GBC Premium Transparent Covers with Diagonal Lined Pattern;50,352;3;0,2;17,6232;;Anna Andreadi
2392;CA-2015-122266;4/26/2019;4/30/2019;Standard Class;SA-20830;Sue Ann Reed;Consumer;United States;Daytona Beach;Florida;32114;South;FUR-TA-10000577;Furniture;Tables;Bretford CR4500 Series Slim Rectangular Table;191,5155;1;0,45;-76,6062;;Cassandra Brandow
2393;CA-2015-122266;4/26/2019;4/30/2019;Standard Class;SA-20830;Sue Ann Reed;Consumer;United States;Daytona Beach;Florida;32114;South;OFF-AR-10004757;Office Supplies;Art;Crayola Colored Pencils;2,624;1;0,2;0,4264;;Cassandra Brandow
2394;CA-2015-124450;4/27/2019;5/3/2019;Standard Class;GT-14710;Greg Tran;Consumer;United States;Washington;District of Columbia;20016;East;OFF-AR-10001166;Office Supplies;Art;Staples in misc. colors;22,74;3;0;8,8686;;Chuck Magee
2395;CA-2015-124450;4/27/2019;5/3/2019;Standard Class;GT-14710;Greg Tran;Consumer;United States;Washington;District of Columbia;20016;East;FUR-CH-10000309;Furniture;Chairs;Global Comet Stacking Arm Chair;1267,53;3;0;316,8825;;Chuck Magee
2396;CA-2015-124450;4/27/2019;5/3/2019;Standard Class;GT-14710;Greg Tran;Consumer;United States;Washington;District of Columbia;20016;East;TEC-MA-10004212;Technology;Machines;Cisco SPA525G2 5-Line IP Phone;1379,92;8;0;648,5624;;Chuck Magee
